dt,beta,g,tau,trial,initMacro,initCoral,initTurf,macroalgae,coral,turf,lgMacro,lgCoral,lgTurf
0.000100,0.100000,0.300000,0.500000,6207,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6208,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.584275,0.003838,0.411887
0.000100,0.100000,0.300000,0.500000,6209,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6210,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6211,0.282636,0.249101,0.468264,0.622745,0.000156,0.377099,0.627635,0.000087,0.372278
0.000100,0.100000,0.300000,0.500000,6212,0.282636,0.249101,0.468264,0.559847,0.000111,0.440043,0.602393,0.000052,0.397555
0.000100,0.100000,0.300000,0.500000,6213,0.282636,0.249101,0.468264,0.190835,0.272315,0.536850,0.560497,0.000768,0.438734
0.000100,0.100000,0.300000,0.500000,6214,0.282636,0.249101,0.468264,0.000000,0.559999,0.440001,0.660236,0.001181,0.338582
0.000100,0.100000,0.300000,0.500000,6215,0.282636,0.249101,0.468264,0.598915,0.000006,0.401079,0.618316,0.000010,0.381674
0.000100,0.100000,0.300000,0.500000,6216,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6217,0.282636,0.249101,0.468264,0.691851,0.000022,0.308127,0.651634,0.000039,0.348327
0.000100,0.100000,0.300000,0.500000,6218,0.282636,0.249101,0.468264,0.717385,0.000054,0.282562,0.659478,0.000025,0.340497
0.000100,0.100000,0.300000,0.500000,6219,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6220,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6221,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.598491,0.018439,0.383070
0.000100,0.100000,0.300000,0.500000,6222,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6223,0.282636,0.249101,0.468264,0.648625,0.000065,0.351310,0.636956,0.000032,0.363012
0.000100,0.100000,0.300000,0.500000,6224,0.282636,0.249101,0.468264,0.610549,0.000142,0.389308,0.623362,0.000077,0.376560
0.000100,0.100000,0.300000,0.500000,6225,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6226,0.282636,0.249101,0.468264,0.629865,0.000093,0.370042,0.630368,0.000034,0.369599
0.000100,0.100000,0.300000,0.500000,6227,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6228,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6229,0.282636,0.249101,0.468264,0.037270,0.499571,0.463159,0.644663,0.000666,0.354671
0.000100,0.100000,0.300000,0.500000,6230,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6231,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.012334,0.531729,0.455938
0.000100,0.100000,0.300000,0.500000,6232,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6233,0.282636,0.249101,0.468264,0.533730,0.000486,0.465785,0.591237,0.000119,0.408643
0.000100,0.100000,0.300000,0.500000,6234,0.282636,0.249101,0.468264,0.707071,0.000314,0.292616,0.656825,0.000122,0.343053
0.000100,0.100000,0.300000,0.500000,6235,0.282636,0.249101,0.468264,0.516988,0.002486,0.480526,0.584256,0.000333,0.415411
0.000100,0.100000,0.300000,0.500000,6236,0.282636,0.249101,0.468264,0.668735,0.000449,0.330816,0.643788,0.000138,0.356074
0.000100,0.100000,0.300000,0.500000,6237,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.593930,0.020422,0.385649
0.000100,0.100000,0.300000,0.500000,6238,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6239,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.568770,0.010614,0.420616
0.000100,0.100000,0.300000,0.500000,6240,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6241,0.282636,0.249101,0.468264,0.544048,0.000046,0.455906,0.595651,0.000024,0.404325
0.000100,0.100000,0.300000,0.500000,6242,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6243,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6244,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6245,0.282636,0.249101,0.468264,0.650324,0.004797,0.344879,0.640005,0.000253,0.359742
0.000100,0.100000,0.300000,0.500000,6246,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6247,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6248,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6249,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6250,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6251,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6252,0.282636,0.249101,0.468264,0.637022,0.000722,0.362256,0.632575,0.000251,0.367175
0.000100,0.100000,0.300000,0.500000,6253,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000063,0.559738,0.440199
0.000100,0.100000,0.300000,0.500000,6254,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6255,0.282636,0.249101,0.468264,0.612528,0.000003,0.387469,0.623612,0.000006,0.376382
0.000100,0.100000,0.300000,0.500000,6256,0.282636,0.249101,0.468264,0.530924,0.001154,0.467922,0.589776,0.000273,0.409951
0.000100,0.100000,0.300000,0.500000,6257,0.282636,0.249101,0.468264,0.593477,0.000002,0.406520,0.616278,0.000005,0.383717
0.000100,0.100000,0.300000,0.500000,6258,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000006,0.559960,0.440034
0.000100,0.100000,0.300000,0.500000,6259,0.282636,0.249101,0.468264,0.625459,0.000173,0.374368,0.628454,0.000073,0.371473
0.000100,0.100000,0.300000,0.500000,6260,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6261,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6262,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6263,0.282636,0.249101,0.468264,0.548613,0.000009,0.451378,0.597327,0.000018,0.402655
0.000100,0.100000,0.300000,0.500000,6264,0.282636,0.249101,0.468264,0.661139,0.000503,0.338358,0.641450,0.000180,0.358370
0.000100,0.100000,0.300000,0.500000,6265,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6266,0.282636,0.249101,0.468264,0.580172,0.000118,0.419710,0.611136,0.000038,0.388826
0.000100,0.100000,0.300000,0.500000,6267,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6268,0.282636,0.249101,0.468264,0.565120,0.000295,0.434584,0.604770,0.000093,0.395137
0.000100,0.100000,0.300000,0.500000,6269,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6270,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6271,0.282636,0.249101,0.468264,0.559058,0.000016,0.440925,0.602224,0.000014,0.397762
0.000100,0.100000,0.300000,0.500000,6272,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6273,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6274,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6275,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6276,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6277,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6278,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6279,0.282636,0.249101,0.468264,0.638213,0.000007,0.361780,0.633592,0.000007,0.366400
0.000100,0.100000,0.300000,0.500000,6280,0.282636,0.249101,0.468264,0.651932,0.000013,0.348055,0.637912,0.000014,0.362075
0.000100,0.100000,0.300000,0.500000,6281,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6282,0.282636,0.249101,0.468264,0.683140,0.000007,0.316853,0.648932,0.000013,0.351055
0.000100,0.100000,0.300000,0.500000,6283,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.591208,0.001415,0.407376
0.000100,0.100000,0.300000,0.500000,6284,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6285,0.282636,0.249101,0.468264,0.565257,0.000031,0.434713,0.604924,0.000011,0.395065
0.000100,0.100000,0.300000,0.500000,6286,0.282636,0.249101,0.468264,0.615300,0.000156,0.384544,0.624471,0.000057,0.375472
0.000100,0.100000,0.300000,0.500000,6287,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6288,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6289,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6290,0.282636,0.249101,0.468264,0.573600,0.000521,0.425878,0.608155,0.000176,0.391669
0.000100,0.100000,0.300000,0.500000,6291,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6292,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6293,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6294,0.282636,0.249101,0.468264,0.486798,0.000030,0.513172,0.568536,0.000026,0.431438
0.000100,0.100000,0.300000,0.500000,6295,0.282636,0.249101,0.468264,0.636709,0.000003,0.363288,0.632678,0.000007,0.367314
0.000100,0.100000,0.300000,0.500000,6296,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6297,0.282636,0.249101,0.468264,0.626217,0.000001,0.373782,0.628714,0.000004,0.371282
0.000100,0.100000,0.300000,0.500000,6298,0.282636,0.249101,0.468264,0.710206,0.000004,0.289790,0.658035,0.000007,0.341958
0.000100,0.100000,0.300000,0.500000,6299,0.282636,0.249101,0.468264,0.560195,0.002736,0.437068,0.603600,0.000366,0.396034
0.000100,0.100000,0.300000,0.500000,6300,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6301,0.282636,0.249101,0.468264,0.601332,0.000207,0.398461,0.619751,0.000069,0.380180
0.000100,0.100000,0.300000,0.500000,6302,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6303,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000005,0.559975,0.440021
0.000100,0.100000,0.300000,0.500000,6304,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.559998,0.440002
0.000100,0.100000,0.300000,0.500000,6305,0.282636,0.249101,0.468264,0.698787,0.000079,0.301134,0.654945,0.000049,0.345007
0.000100,0.100000,0.300000,0.500000,6306,0.282636,0.249101,0.468264,0.581584,0.000517,0.417899,0.611290,0.000194,0.388517
0.000100,0.100000,0.300000,0.500000,6307,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.585709,0.003282,0.411009
0.000100,0.100000,0.300000,0.500000,6308,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6309,0.282636,0.249101,0.468264,0.695851,0.000606,0.303544,0.653079,0.000196,0.346725
0.000100,0.100000,0.300000,0.500000,6310,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6311,0.282636,0.249101,0.468264,0.608804,0.000025,0.391172,0.622121,0.000029,0.377851
0.000100,0.100000,0.300000,0.500000,6312,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6313,0.282636,0.249101,0.468264,0.654325,0.000053,0.345622,0.639002,0.000058,0.360940
0.000100,0.100000,0.300000,0.500000,6314,0.282636,0.249101,0.468264,0.619052,0.000033,0.380915,0.626017,0.000028,0.373955
0.000100,0.100000,0.300000,0.500000,6315,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6316,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6317,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.664440,0.001606,0.333955
0.000100,0.100000,0.300000,0.500000,6318,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6319,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.559998,0.440002
0.000100,0.100000,0.300000,0.500000,6320,0.282636,0.249101,0.468264,0.002014,0.552922,0.445063,0.617149,0.000744,0.382107
0.000100,0.100000,0.300000,0.500000,6321,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.629321,0.001682,0.368997
0.000100,0.100000,0.300000,0.500000,6322,0.282636,0.249101,0.468264,0.596328,0.000093,0.403579,0.617235,0.000046,0.382720
0.000100,0.100000,0.300000,0.500000,6323,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6324,0.282636,0.249101,0.468264,0.674059,0.000120,0.325821,0.645851,0.000054,0.354095
0.000100,0.100000,0.300000,0.500000,6325,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6326,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6327,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6328,0.282636,0.249101,0.468264,0.624003,0.000013,0.375985,0.627891,0.000016,0.372093
0.000100,0.100000,0.300000,0.500000,6329,0.282636,0.249101,0.468264,0.489869,0.000047,0.510084,0.570620,0.000053,0.429327
0.000100,0.100000,0.300000,0.500000,6330,0.282636,0.249101,0.468264,0.001398,0.555684,0.442918,0.640255,0.001005,0.358740
0.000100,0.100000,0.300000,0.500000,6331,0.282636,0.249101,0.468264,0.687453,0.000128,0.312419,0.650014,0.000072,0.349914
0.000100,0.100000,0.300000,0.500000,6332,0.282636,0.249101,0.468264,0.666977,0.000621,0.332401,0.643755,0.000199,0.356046
0.000100,0.100000,0.300000,0.500000,6333,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6334,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6335,0.282636,0.249101,0.468264,0.631670,0.004025,0.364305,0.632499,0.000392,0.367109
0.000100,0.100000,0.300000,0.500000,6336,0.282636,0.249101,0.468264,0.696041,0.000043,0.303916,0.652790,0.000032,0.347178
0.000100,0.100000,0.300000,0.500000,6337,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6338,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6339,0.282636,0.249101,0.468264,0.696227,0.000104,0.303669,0.653060,0.000100,0.346839
0.000100,0.100000,0.300000,0.500000,6340,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6341,0.282636,0.249101,0.468264,0.682818,0.000020,0.317162,0.648896,0.000015,0.351090
0.000100,0.100000,0.300000,0.500000,6342,0.282636,0.249101,0.468264,0.739205,0.000027,0.260768,0.666646,0.000032,0.333322
0.000100,0.100000,0.300000,0.500000,6343,0.282636,0.249101,0.468264,0.650757,0.000034,0.349210,0.637476,0.000034,0.362490
0.000100,0.100000,0.300000,0.500000,6344,0.282636,0.249101,0.468264,0.581583,0.000279,0.418138,0.611273,0.000168,0.388559
0.000100,0.100000,0.300000,0.500000,6345,0.282636,0.249101,0.468264,0.285221,0.230778,0.484001,0.612848,0.000625,0.386527
0.000100,0.100000,0.300000,0.500000,6346,0.282636,0.249101,0.468264,0.608089,0.000015,0.391896,0.622295,0.000012,0.377693
0.000100,0.100000,0.300000,0.500000,6347,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6348,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000001,0.559996,0.440003
0.000100,0.100000,0.300000,0.500000,6349,0.282636,0.249101,0.468264,0.000000,0.559999,0.440001,0.598138,0.000914,0.400948
0.000100,0.100000,0.300000,0.500000,6350,0.282636,0.249101,0.468264,0.671751,0.000044,0.328205,0.644904,0.000040,0.355057
0.000100,0.100000,0.300000,0.500000,6351,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6352,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6353,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6354,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6355,0.282636,0.249101,0.468264,0.599201,0.000705,0.400094,0.618697,0.000163,0.381139
0.000100,0.100000,0.300000,0.500000,6356,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6357,0.282636,0.249101,0.468264,0.582545,0.000160,0.417295,0.611983,0.000090,0.387927
0.000100,0.100000,0.300000,0.500000,6358,0.282636,0.249101,0.468264,0.583870,0.000002,0.416127,0.612159,0.000008,0.387833
0.000100,0.100000,0.300000,0.500000,6359,0.282636,0.249101,0.468264,0.631891,0.002779,0.365330,0.631613,0.000397,0.367990
0.000100,0.100000,0.300000,0.500000,6360,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.639548,0.001519,0.358933
0.000100,0.100000,0.300000,0.500000,6361,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6362,0.282636,0.249101,0.468264,0.643318,0.000019,0.356663,0.634915,0.000014,0.365071
0.000100,0.100000,0.300000,0.500000,6363,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6364,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6365,0.282636,0.249101,0.468264,0.818892,0.000048,0.181060,0.688973,0.000030,0.310997
0.000100,0.100000,0.300000,0.500000,6366,0.282636,0.249101,0.468264,0.617210,0.000106,0.382684,0.625288,0.000072,0.374640
0.000100,0.100000,0.300000,0.500000,6367,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6368,0.282636,0.249101,0.468264,0.540855,0.000033,0.459113,0.594237,0.000017,0.405746
0.000100,0.100000,0.300000,0.500000,6369,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6370,0.282636,0.249101,0.468264,0.643134,0.000111,0.356755,0.634747,0.000052,0.365201
0.000100,0.100000,0.300000,0.500000,6371,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6372,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6373,0.282636,0.249101,0.468264,0.688942,0.000100,0.310958,0.650297,0.000111,0.349591
0.000100,0.100000,0.300000,0.500000,6374,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6375,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6376,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6377,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6378,0.282636,0.249101,0.468264,0.708146,0.000013,0.291841,0.657011,0.000018,0.342971
0.000100,0.100000,0.300000,0.500000,6379,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6380,0.282636,0.249101,0.468264,0.654776,0.000001,0.345223,0.639213,0.000004,0.360782
0.000100,0.100000,0.300000,0.500000,6381,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6382,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6383,0.282636,0.249101,0.468264,0.606637,0.000436,0.392927,0.621371,0.000145,0.378484
0.000100,0.100000,0.300000,0.500000,6384,0.282636,0.249101,0.468264,0.645711,0.000090,0.354199,0.635652,0.000054,0.364294
0.000100,0.100000,0.300000,0.500000,6385,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6386,0.282636,0.249101,0.468264,0.759556,0.000005,0.240440,0.672369,0.000020,0.327611
0.000100,0.100000,0.300000,0.500000,6387,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6388,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6389,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6390,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6391,0.282636,0.249101,0.468264,0.703403,0.000032,0.296565,0.655360,0.000035,0.344605
0.000100,0.100000,0.300000,0.500000,6392,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6393,0.282636,0.249101,0.468264,0.519457,0.000058,0.480485,0.584297,0.000033,0.415669
0.000100,0.100000,0.300000,0.500000,6394,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6395,0.282636,0.249101,0.468264,0.675927,0.000985,0.323088,0.646484,0.000295,0.353222
0.000100,0.100000,0.300000,0.500000,6396,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6397,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6398,0.282636,0.249101,0.468264,0.586698,0.000009,0.413293,0.613286,0.000014,0.386700
0.000100,0.100000,0.300000,0.500000,6399,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.559999,0.440001
0.000100,0.100000,0.300000,0.500000,6400,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6401,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6402,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6403,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6404,0.282636,0.249101,0.468264,0.648976,0.000013,0.351011,0.636735,0.000026,0.363240
0.000100,0.100000,0.300000,0.500000,6405,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6406,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6407,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6408,0.282636,0.249101,0.468264,0.732095,0.000026,0.267879,0.664270,0.000030,0.335700
0.000100,0.100000,0.300000,0.500000,6409,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6410,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,6411,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.321506,0.197881,0.480613
