dt,alpha,beta,xTrue,xEuler,xMilstein,ErrorEuler,ErrorMilstein
0.003400,-2.000000,3.250000,0.000722,0.000444,0.000660,0.000278,0.000062
0.003500,-2.000000,3.250000,0.000247,0.000131,0.000226,0.000116,0.000021
0.003600,-2.000000,3.250000,0.000097,0.000077,0.000075,0.000021,0.000022
0.003700,-2.000000,3.250000,0.000128,0.000200,0.000108,0.000072,0.000020
0.003800,-2.000000,3.250000,0.000069,0.000037,0.000065,0.000032,0.000004
0.003900,-2.000000,3.250000,0.000010,0.000009,0.000008,0.000001,0.000002
0.004000,-2.000000,3.250000,0.000034,0.000016,0.000029,0.000019,0.000005
0.004100,-2.000000,3.250000,0.001930,0.000876,0.001842,0.001055,0.000088
0.004200,-2.000000,3.250000,0.004272,0.002998,0.003759,0.001274,0.000513
0.004300,-2.000000,3.250000,0.000029,0.000013,0.000027,0.000017,0.000002
0.004400,-2.000000,3.250000,0.000139,0.000098,0.000112,0.000041,0.000027
0.004500,-2.000000,3.250000,0.000744,0.000372,0.000743,0.000372,0.000001
0.004600,-2.000000,3.250000,0.000616,0.000371,0.000516,0.000245,0.000100
0.004700,-2.000000,3.250000,0.000299,0.000366,0.000263,0.000067,0.000036
0.004800,-2.000000,3.250000,0.003169,0.003070,0.002640,0.000100,0.000530
0.004900,-2.000000,3.250000,0.000053,0.000029,0.000045,0.000024,0.000008
0.005000,-2.000000,3.250000,0.000054,0.000015,0.000048,0.000039,0.000006
0.005100,-2.000000,3.250000,0.008257,0.006882,0.006963,0.001375,0.001294
0.005200,-2.000000,3.250000,0.000045,0.000010,0.000045,0.000035,0.000000
0.005300,-2.000000,3.250000,0.000049,0.000016,0.000041,0.000034,0.000009
0.005400,-2.000000,3.250000,0.000511,0.000542,0.000419,0.000031,0.000092
0.005500,-2.000000,3.250000,0.000059,0.000028,0.000057,0.000031,0.000002
0.005600,-2.000000,3.250000,0.453548,0.560268,0.432298,0.106720,0.021251
0.005700,-2.000000,3.250000,0.012856,0.009896,0.012652,0.002961,0.000205
0.005800,-2.000000,3.250000,0.065009,0.066988,0.060998,0.001980,0.004010
0.005900,-2.000000,3.250000,0.000604,0.000369,0.000491,0.000235,0.000113
0.006000,-2.000000,3.250000,0.097335,0.059920,0.083515,0.037415,0.013820
0.006100,-2.000000,3.250000,0.000127,0.000048,0.000094,0.000079,0.000033
0.006200,-2.000000,3.250000,0.000782,0.001536,0.000623,0.000754,0.000159
0.006300,-2.000000,3.250000,0.000326,0.000695,0.000263,0.000369,0.000063
0.006400,-2.000000,3.250000,0.010329,0.003631,0.010259,0.006698,0.000070
0.006500,-2.000000,3.250000,0.000149,0.000131,0.000105,0.000018,0.000044
0.006600,-2.000000,3.250000,0.009582,0.006790,0.008226,0.002793,0.001357
0.006700,-2.000000,3.250000,0.006011,0.000499,0.005949,0.005512,0.000062
0.006800,-2.000000,3.250000,0.000473,0.000482,0.000364,0.000009,0.000110
0.006900,-2.000000,3.250000,0.000193,0.000087,0.000165,0.000106,0.000028
0.007000,-2.000000,3.250000,0.044342,0.055777,0.034430,0.011434,0.009913
0.007100,-2.000000,3.250000,0.000001,0.000000,0.000001,0.000001,0.000000
0.007200,-2.000000,3.250000,0.002717,0.000098,0.003095,0.002619,0.000378
0.007300,-2.000000,3.250000,0.000280,0.000116,0.000235,0.000164,0.000045
0.007400,-2.000000,3.250000,0.000020,0.000004,0.000014,0.000016,0.000005
0.007500,-2.000000,3.250000,0.005439,0.000852,0.004929,0.004587,0.000510
0.007600,-2.000000,3.250000,0.300171,0.425291,0.268390,0.125119,0.031781
0.007700,-2.000000,3.250000,0.003838,0.000681,0.003641,0.003157,0.000197
0.007800,-2.000000,3.250000,0.003174,0.001528,0.002565,0.001646,0.000609
0.007900,-2.000000,3.250000,0.032133,0.027422,0.023942,0.004711,0.008190
0.008000,-2.000000,3.250000,0.001756,0.001471,0.001075,0.000285,0.000681
0.008100,-2.000000,3.250000,0.000439,0.000266,0.000311,0.000173,0.000128
0.008200,-2.000000,3.250000,0.000250,0.000033,0.000200,0.000218,0.000051
0.008300,-2.000000,3.250000,0.000001,0.000000,0.000001,0.000001,0.000000
0.008400,-2.000000,3.250000,0.000028,0.000002,0.000025,0.000026,0.000003
0.008500,-2.000000,3.250000,0.054050,0.020274,0.050326,0.033776,0.003724
0.008600,-2.000000,3.250000,0.000136,0.000015,0.000109,0.000121,0.000027
0.008700,-2.000000,3.250000,0.000367,0.000157,0.000236,0.000210,0.000131
0.008800,-2.000000,3.250000,0.000068,0.000002,0.000059,0.000065,0.000009
0.008900,-2.000000,3.250000,0.000822,0.000089,0.000648,0.000734,0.000174
0.009000,-2.000000,3.250000,0.000005,0.000000,0.000004,0.000005,0.000001
0.009100,-2.000000,3.250000,0.000056,-0.000003,0.000052,0.000059,0.000004
0.009200,-2.000000,3.250000,0.000018,0.000001,0.000015,0.000017,0.000003
0.009300,-2.000000,3.250000,0.000705,-0.000002,0.000746,0.000708,0.000040
0.009400,-2.000000,3.250000,0.000046,0.000018,0.000034,0.000027,0.000012
0.009500,-2.000000,3.250000,0.186202,-0.011741,0.257080,0.197943,0.070877
0.009600,-2.000000,3.250000,0.009220,0.006109,0.007189,0.003110,0.002031
0.009700,-2.000000,3.250000,0.005187,-0.000683,0.004787,0.005871,0.000400
0.009800,-2.000000,3.250000,0.001268,0.000901,0.000664,0.000367,0.000603
0.009900,-2.000000,3.250000,0.238122,0.280808,0.200921,0.042686,0.037201
0.010000,-2.000000,3.250000,0.009269,0.004969,0.006937,0.004300,0.002333
0.000100,-2.000000,3.500000,0.000012,0.000011,0.000012,0.000000,0.000000
0.000200,-2.000000,3.500000,0.000071,0.000062,0.000072,0.000010,0.000000
0.000300,-2.000000,3.500000,0.000007,0.000009,0.000007,0.000001,0.000000
0.000400,-2.000000,3.500000,0.000007,0.000007,0.000007,0.000000,0.000000
0.000500,-2.000000,3.500000,0.000003,0.000003,0.000003,0.000000,0.000000
0.000600,-2.000000,3.500000,0.005261,0.004354,0.005244,0.000907,0.000018
0.000700,-2.000000,3.500000,0.000013,0.000014,0.000013,0.000002,0.000000
0.000800,-2.000000,3.500000,0.000203,0.000163,0.000195,0.000040,0.000008
0.000900,-2.000000,3.500000,0.003711,0.003182,0.003560,0.000528,0.000151
0.001000,-2.000000,3.500000,0.008980,0.010248,0.008769,0.001268,0.000211
0.001100,-2.000000,3.500000,0.000291,0.000176,0.000279,0.000114,0.000012
0.001200,-2.000000,3.500000,0.002219,0.002200,0.002159,0.000019,0.000060
0.001300,-2.000000,3.500000,0.000011,0.000007,0.000011,0.000004,0.000000
0.001400,-2.000000,3.500000,0.000137,0.000143,0.000129,0.000006,0.000008
0.001500,-2.000000,3.500000,0.000992,0.000351,0.000964,0.000641,0.000028
0.001600,-2.000000,3.500000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001700,-2.000000,3.500000,0.000091,0.000047,0.000087,0.000044,0.000004
0.001800,-2.000000,3.500000,0.000143,0.000108,0.000145,0.000036,0.000001
0.001900,-2.000000,3.500000,0.000908,0.001083,0.000834,0.000175,0.000074
0.002000,-2.000000,3.500000,0.001910,0.002019,0.001889,0.000109,0.000020
0.002100,-2.000000,3.500000,0.000002,0.000003,0.000002,0.000001,0.000000
0.002200,-2.000000,3.500000,0.000059,0.000116,0.000054,0.000057,0.000004
0.002300,-2.000000,3.500000,0.000025,0.000010,0.000025,0.000015,0.000001
0.002400,-2.000000,3.500000,0.001403,0.001204,0.001365,0.000199,0.000038
0.002500,-2.000000,3.500000,0.002894,0.003251,0.002620,0.000357,0.000273
0.002600,-2.000000,3.500000,0.000002,0.000001,0.000002,0.000001,0.000000
0.002700,-2.000000,3.500000,0.000042,0.000027,0.000038,0.000015,0.000004
0.002800,-2.000000,3.500000,0.003529,0.001415,0.002997,0.002115,0.000532
0.002900,-2.000000,3.500000,0.090388,0.067390,0.097837,0.022998,0.007449
0.003000,-2.000000,3.500000,0.000005,0.000001,0.000004,0.000004,0.000001
0.003100,-2.000000,3.500000,0.000407,0.000343,0.000374,0.000064,0.000033
0.003200,-2.000000,3.500000,0.000354,0.000270,0.000340,0.000084,0.000014
0.003300,-2.000000,3.500000,0.002268,0.002034,0.001973,0.000234,0.000296
0.003400,-2.000000,3.500000,0.000170,0.000149,0.000147,0.000020,0.000023
0.003500,-2.000000,3.500000,0.000019,0.000013,0.000016,0.000006,0.000003
0.003600,-2.000000,3.500000,0.000343,0.000122,0.000291,0.000221,0.000052
0.003700,-2.000000,3.500000,0.000021,0.000010,0.000018,0.000012,0.000004
0.003800,-2.000000,3.500000,0.000331,0.000500,0.000270,0.000169,0.000061
0.003900,-2.000000,3.500000,0.001024,0.001074,0.000951,0.000049,0.000073
0.004000,-2.000000,3.500000,0.059809,0.036442,0.058761,0.023367,0.001047
0.004100,-2.000000,3.500000,0.044359,0.047136,0.038781,0.002778,0.005577
0.004200,-2.000000,3.500000,0.002795,0.002639,0.002460,0.000156,0.000335
0.004300,-2.000000,3.500000,0.003498,0.002710,0.002980,0.000787,0.000518
0.004400,-2.000000,3.500000,0.000014,0.000002,0.000013,0.000012,0.000001
0.004500,-2.000000,3.500000,0.000160,0.000082,0.000135,0.000079,0.000025
0.004600,-2.000000,3.500000,0.001908,0.000443,0.001834,0.001465,0.000074
0.004700,-2.000000,3.500000,0.003205,0.002215,0.002779,0.000990,0.000426
0.004800,-2.000000,3.500000,0.015318,0.029411,0.012655,0.014093,0.002663
0.004900,-2.000000,3.500000,0.027790,0.008486,0.029393,0.019304,0.001603
0.005000,-2.000000,3.500000,0.000019,0.000002,0.000018,0.000017,0.000001
0.005100,-2.000000,3.500000,0.000027,0.000052,0.000022,0.000025,0.000005
0.005200,-2.000000,3.500000,0.000035,0.000024,0.000029,0.000011,0.000006
0.005300,-2.000000,3.500000,0.000010,0.000003,0.000009,0.000008,0.000002
0.005400,-2.000000,3.500000,0.000008,0.000003,0.000006,0.000005,0.000001
0.005500,-2.000000,3.500000,0.009685,0.004527,0.010473,0.005159,0.000788
0.005600,-2.000000,3.500000,0.000342,0.000118,0.000273,0.000224,0.000069
0.005700,-2.000000,3.500000,0.002846,0.009800,0.002142,0.006954,0.000704
0.005800,-2.000000,3.500000,0.000204,0.000125,0.000148,0.000079,0.000056
0.005900,-2.000000,3.500000,0.000004,0.000000,0.000003,0.000003,0.000000
0.006000,-2.000000,3.500000,0.003428,0.002727,0.002340,0.000701,0.001088
0.006100,-2.000000,3.500000,0.000138,0.000034,0.000118,0.000103,0.000020
0.006200,-2.000000,3.500000,0.000231,0.000161,0.000163,0.000071,0.000068
0.006300,-2.000000,3.500000,0.000023,0.000007,0.000021,0.000015,0.000002
0.006400,-2.000000,3.500000,0.002611,0.000657,0.002345,0.001954,0.000267
0.006500,-2.000000,3.500000,0.000230,0.000279,0.000166,0.000049,0.000064
0.006600,-2.000000,3.500000,0.084691,0.100297,0.069843,0.015606,0.014849
0.006700,-2.000000,3.500000,0.000565,0.000730,0.000491,0.000165,0.000075
0.006800,-2.000000,3.500000,0.000002,0.000000,0.000001,0.000001,0.000000
0.006900,-2.000000,3.500000,0.000297,0.000011,0.000293,0.000286,0.000004
0.007000,-2.000000,3.500000,0.004647,0.002832,0.003642,0.001815,0.001005
0.007100,-2.000000,3.500000,0.001583,0.003479,0.001241,0.001895,0.000342
0.007200,-2.000000,3.500000,0.475613,0.058933,0.409652,0.416679,0.065961
0.007300,-2.000000,3.500000,0.000010,0.000002,0.000008,0.000008,0.000002
0.007400,-2.000000,3.500000,0.001182,0.000488,0.000937,0.000694,0.000245
0.007500,-2.000000,3.500000,0.001245,-0.000070,0.001597,0.001315,0.000352
0.007600,-2.000000,3.500000,0.000009,0.000003,0.000006,0.000006,0.000002
0.007700,-2.000000,3.500000,0.000207,0.000103,0.000166,0.000104,0.000041
0.007800,-2.000000,3.500000,0.000029,0.000015,0.000019,0.000014,0.000009
0.007900,-2.000000,3.500000,0.003596,0.000866,0.003442,0.002730,0.000155
0.008000,-2.000000,3.500000,0.017101,-0.000626,0.014259,0.017726,0.002842
0.008100,-2.000000,3.500000,0.000085,0.000334,0.000057,0.000249,0.000028
0.008200,-2.000000,3.500000,0.000040,0.000008,0.000024,0.000032,0.000016
0.008300,-2.000000,3.500000,0.000006,0.000001,0.000004,0.000005,0.000002
0.008400,-2.000000,3.500000,0.024164,0.022132,0.016897,0.002032,0.007267
0.008500,-2.000000,3.500000,0.003001,0.002283,0.001886,0.000718,0.001115
0.008600,-2.000000,3.500000,0.095765,0.163779,0.072020,0.068014,0.023745
0.008700,-2.000000,3.500000,0.015816,0.003847,0.011757,0.011968,0.004058
0.008800,-2.000000,3.500000,0.000057,0.000003,0.000045,0.000055,0.000013
0.008900,-2.000000,3.500000,0.000085,-0.000001,0.000112,0.000086,0.000027
0.009000,-2.000000,3.500000,0.000018,-0.000001,0.000028,0.000018,0.000010
0.009100,-2.000000,3.500000,0.000024,0.000002,0.000018,0.000022,0.000006
0.009200,-2.000000,3.500000,0.002434,0.000586,0.001764,0.001848,0.000670
0.009300,-2.000000,3.500000,0.000001,-0.000000,0.000001,0.000001,0.000000
0.009400,-2.000000,3.500000,0.000003,0.000000,0.000002,0.000003,0.000001
0.009500,-2.000000,3.500000,0.389254,0.139027,0.328647,0.250226,0.060607
0.009600,-2.000000,3.500000,0.002800,0.000130,0.002127,0.002671,0.000673
0.009700,-2.000000,3.500000,0.000103,0.000032,0.000071,0.000071,0.000032
0.009800,-2.000000,3.500000,0.000007,-0.000001,0.000006,0.000008,0.000001
0.009900,-2.000000,3.500000,0.085015,0.026393,0.077198,0.058622,0.007818
0.010000,-2.000000,3.500000,0.000178,0.000014,0.000119,0.000164,0.000060
0.000100,-2.000000,3.750000,0.001063,0.001166,0.001064,0.000102,0.000000
0.000200,-2.000000,3.750000,0.000001,0.000001,0.000001,0.000000,0.000000
0.000300,-2.000000,3.750000,0.006491,0.005789,0.006469,0.000703,0.000022
0.000400,-2.000000,3.750000,0.018491,0.019523,0.018323,0.001033,0.000167
0.000500,-2.000000,3.750000,0.000800,0.000977,0.000793,0.000178,0.000007
0.000600,-2.000000,3.750000,0.000031,0.000022,0.000031,0.000009,0.000000
0.000700,-2.000000,3.750000,0.000014,0.000014,0.000014,0.000000,0.000000
0.000800,-2.000000,3.750000,0.000065,0.000035,0.000063,0.000030,0.000001
0.000900,-2.000000,3.750000,0.000055,0.000095,0.000052,0.000040,0.000003
0.001000,-2.000000,3.750000,0.065865,0.044630,0.066170,0.021235,0.000304
0.001100,-2.000000,3.750000,0.000001,0.000000,0.000001,0.000001,0.000000
0.001200,-2.000000,3.750000,0.000677,0.000504,0.000649,0.000173,0.000027
0.001300,-2.000000,3.750000,0.000001,0.000000,0.000001,0.000000,0.000000
0.001400,-2.000000,3.750000,0.031813,0.029027,0.029148,0.002786,0.002665
0.001500,-2.000000,3.750000,0.001022,0.001098,0.001028,0.000076,0.000006
0.001600,-2.000000,3.750000,0.000002,0.000002,0.000002,0.000000,0.000000
0.001700,-2.000000,3.750000,0.000985,0.001196,0.000988,0.000212,0.000004
0.001800,-2.000000,3.750000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001900,-2.000000,3.750000,0.001130,0.000829,0.001164,0.000301,0.000034
0.002000,-2.000000,3.750000,0.000104,0.000074,0.000094,0.000030,0.000010
0.002100,-2.000000,3.750000,0.000142,0.000171,0.000130,0.000030,0.000012
0.002200,-2.000000,3.750000,0.000005,0.000001,0.000005,0.000004,0.000000
0.002300,-2.000000,3.750000,0.000465,0.000344,0.000427,0.000121,0.000038
0.002400,-2.000000,3.750000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002500,-2.000000,3.750000,0.000246,0.000324,0.000219,0.000078,0.000027
0.002600,-2.000000,3.750000,0.380353,0.495568,0.376402,0.115215,0.003950
0.002700,-2.000000,3.750000,0.000159,0.000044,0.000138,0.000115,0.000020
0.002800,-2.000000,3.750000,0.000049,0.000029,0.000046,0.000020,0.000003
0.002900,-2.000000,3.750000,0.000023,0.000012,0.000022,0.000012,0.000001
0.003000,-2.000000,3.750000,0.000005,0.000001,0.000005,0.000004,0.000000
0.003100,-2.000000,3.750000,0.147448,0.108943,0.131924,0.038505,0.015524
0.003200,-2.000000,3.750000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003300,-2.000000,3.750000,0.000266,0.000067,0.000274,0.000199,0.000008
0.003400,-2.000000,3.750000,0.000007,0.000001,0.000007,0.000005,0.000000
0.003500,-2.000000,3.750000,0.000251,0.000269,0.000210,0.000018,0.000041
0.003600,-2.000000,3.750000,0.000045,0.000009,0.000046,0.000036,0.000001
0.003700,-2.000000,3.750000,0.000075,0.000066,0.000066,0.000009,0.000009
0.003800,-2.000000,3.750000,0.001257,0.003525,0.001003,0.002268,0.000254
0.003900,-2.000000,3.750000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004000,-2.000000,3.750000,0.000012,0.000003,0.000012,0.000009,0.000000
0.004100,-2.000000,3.750000,0.104541,0.028513,0.117664,0.076028,0.013123
0.004200,-2.000000,3.750000,0.000032,0.000002,0.000029,0.000030,0.000004
0.004300,-2.000000,3.750000,0.000075,0.000020,0.000066,0.000055,0.000009
0.004400,-2.000000,3.750000,0.002639,0.001639,0.002486,0.001000,0.000153
0.004500,-2.000000,3.750000,0.050677,0.014405,0.047901,0.036271,0.002775
0.004600,-2.000000,3.750000,0.000009,0.000004,0.000007,0.000005,0.000002
0.004700,-2.000000,3.750000,0.000010,0.000005,0.000008,0.000004,0.000002
0.004800,-2.000000,3.750000,0.000012,-0.000000,0.000016,0.000012,0.000005
0.004900,-2.000000,3.750000,0.000013,0.000014,0.000010,0.000002,0.000003
0.005000,-2.000000,3.750000,0.000036,0.000002,0.000040,0.000035,0.000004
0.005100,-2.000000,3.750000,0.000839,0.000127,0.000687,0.000712,0.000152
0.005200,-2.000000,3.750000,0.000117,0.000011,0.000090,0.000106,0.000027
0.005300,-2.000000,3.750000,0.001181,0.000488,0.000847,0.000693,0.000334
0.005400,-2.000000,3.750000,0.000578,0.000475,0.000418,0.000103,0.000160
0.005500,-2.000000,3.750000,0.000021,0.000010,0.000015,0.000010,0.000006
0.005600,-2.000000,3.750000,0.000047,0.000007,0.000040,0.000040,0.000007
0.005700,-2.000000,3.750000,0.000002,0.000001,0.000002,0.000001,0.000000
0.005800,-2.000000,3.750000,0.001046,0.001194,0.000776,0.000148,0.000270
0.005900,-2.000000,3.750000,0.000303,0.000057,0.000219,0.000246,0.000084
0.006000,-2.000000,3.750000,0.032138,0.034737,0.022769,0.002599,0.009369
0.006100,-2.000000,3.750000,0.000010,0.000002,0.000007,0.000008,0.000003
0.006200,-2.000000,3.750000,0.000041,0.000005,0.000039,0.000036,0.000002
0.006300,-2.000000,3.750000,0.000009,0.000002,0.000006,0.000006,0.000003
0.006400,-2.000000,3.750000,0.001823,0.000020,0.001954,0.001803,0.000131
0.006500,-2.000000,3.750000,0.001408,0.000102,0.001637,0.001306,0.000230
0.006600,-2.000000,3.750000,0.000137,0.000021,0.000118,0.000115,0.000018
0.006700,-2.000000,3.750000,0.000003,0.000000,0.000002,0.000003,0.000001
0.006800,-2.000000,3.750000,0.000252,0.000007,0.000196,0.000245,0.000055
0.006900,-2.000000,3.750000,0.000003,0.000000,0.000002,0.000003,0.000001
0.007000,-2.000000,3.750000,0.000168,0.000029,0.000126,0.000139,0.000042
0.007100,-2.000000,3.750000,0.000005,0.000003,0.000003,0.000002,0.000002
0.007200,-2.000000,3.750000,0.000103,0.000004,0.000093,0.000099,0.000011
0.007300,-2.000000,3.750000,0.008586,0.004699,0.006593,0.003887,0.001993
0.007400,-2.000000,3.750000,0.000124,0.000005,0.000125,0.000119,0.000001
0.007500,-2.000000,3.750000,0.000004,0.000000,0.000004,0.000004,0.000001
0.007600,-2.000000,3.750000,0.000509,0.000106,0.000403,0.000403,0.000106
0.007700,-2.000000,3.750000,0.000014,0.000001,0.000008,0.000013,0.000005
0.007800,-2.000000,3.750000,0.000150,-0.000013,0.000146,0.000162,0.000004
0.007900,-2.000000,3.750000,0.000015,0.000000,0.000013,0.000014,0.000002
0.008000,-2.000000,3.750000,0.000196,0.000054,0.000122,0.000142,0.000074
0.008100,-2.000000,3.750000,0.000002,-0.000000,0.000002,0.000002,0.000001
0.008200,-2.000000,3.750000,0.001994,0.004272,0.001364,0.002279,0.000630
0.008300,-2.000000,3.750000,0.000240,-0.000006,0.000250,0.000246,0.000010
0.008400,-2.000000,3.750000,0.000086,0.000006,0.000163,0.000080,0.000077
0.008500,-2.000000,3.750000,0.000016,0.000000,0.000031,0.000016,0.000015
0.008600,-2.000000,3.750000,0.006284,0.004957,0.004447,0.001327,0.001837
0.008700,-2.000000,3.750000,0.000038,-0.000011,0.000038,0.000049,0.000000
0.008800,-2.000000,3.750000,0.000071,0.000014,0.000041,0.000058,0.000030
0.008900,-2.000000,3.750000,0.000060,0.000001,0.000036,0.000059,0.000024
0.009000,-2.000000,3.750000,0.008587,-0.001001,0.007924,0.009589,0.000663
0.009100,-2.000000,3.750000,0.000012,-0.000001,0.000016,0.000013,0.000005
0.009200,-2.000000,3.750000,0.000334,0.000278,0.000193,0.000056,0.000140
0.009300,-2.000000,3.750000,0.000126,0.000000,0.000118,0.000126,0.000008
0.009400,-2.000000,3.750000,0.358812,0.660689,0.222411,0.301878,0.136401
0.009500,-2.000000,3.750000,0.035181,0.002347,0.033054,0.032835,0.002127
0.009600,-2.000000,3.750000,0.000496,0.000000,0.000661,0.000496,0.000165
0.009700,-2.000000,3.750000,0.000046,0.000000,0.000031,0.000045,0.000015
0.009800,-2.000000,3.750000,0.192660,0.033056,0.156461,0.159604,0.036199
0.009900,-2.000000,3.750000,0.000003,-0.000000,0.000001,0.000003,0.000001
0.010000,-2.000000,3.750000,0.000014,0.000000,0.000009,0.000013,0.000005
0.000100,-2.000000,4.000000,0.000040,0.000039,0.000040,0.000001,0.000000
0.000200,-2.000000,4.000000,0.001350,0.001297,0.001335,0.000053,0.000015
0.000300,-2.000000,4.000000,0.000312,0.000287,0.000307,0.000025,0.000005
0.000400,-2.000000,4.000000,0.000268,0.000240,0.000270,0.000028,0.000003
0.000500,-2.000000,4.000000,0.000005,0.000006,0.000005,0.000001,0.000000
0.000600,-2.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000700,-2.000000,4.000000,0.001414,0.001945,0.001370,0.000531,0.000043
0.000800,-2.000000,4.000000,0.000727,0.000593,0.000698,0.000135,0.000030
0.000900,-2.000000,4.000000,0.005911,0.005196,0.005586,0.000716,0.000326
0.001000,-2.000000,4.000000,0.000143,0.000076,0.000144,0.000066,0.000001
